# file...... triplex_second_node_freq.csv
# date...... Thu Nov 10 12:44:05 2016
# user...... jingkungao
# host...... (null)
# target.... triplex_node 31
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_frequency
2000-01-01 00:00:02.000000 EST,+60.4698705893
2000-01-01 00:00:02.010000 EST,+60.4655194786
2000-01-01 00:00:02.020000 EST,+60.4608456829
2000-01-01 00:00:02.030000 EST,+60.4558937385
2000-01-01 00:00:02.040000 EST,+60.4507100138
2000-01-01 00:00:02.050000 EST,+60.4453432465
2000-01-01 00:00:02.060000 EST,+60.4398402614
2000-01-01 00:00:02.070000 EST,+60.4342420008
2000-01-01 00:00:02.080000 EST,+60.428583227
2000-01-01 00:00:02.090000 EST,+60.4228949783
2000-01-01 00:00:02.100000 EST,+60.4172068148
2000-01-01 00:00:02.110000 EST,+60.4115468603
2000-01-01 00:00:02.120000 EST,+60.4059403423
2000-01-01 00:00:02.130000 EST,+60.4004084195
2000-01-01 00:00:02.140000 EST,+60.394968334
2000-01-01 00:00:02.150000 EST,+60.3896344519
2000-01-01 00:00:02.160000 EST,+60.3844191116
2000-01-01 00:00:02.170000 EST,+60.3793327042
2000-01-01 00:00:02.180000 EST,+60.3743832779
2000-01-01 00:00:02.190000 EST,+60.3695763019
2000-01-01 00:00:02.200000 EST,+60.3649148998
2000-01-01 00:00:02.210000 EST,+60.360400357
2000-01-01 00:00:02.220000 EST,+60.3560325231
2000-01-01 00:00:02.230000 EST,+60.3518099376
2000-01-01 00:00:02.240000 EST,+60.3477298016
2000-01-01 00:00:02.250000 EST,+60.3437880213
2000-01-01 00:00:02.260000 EST,+60.3399794098
2000-01-01 00:00:02.270000 EST,+60.3362979679
2000-01-01 00:00:02.280000 EST,+60.332737102
2000-01-01 00:00:02.290000 EST,+60.3292897519
2000-01-01 00:00:02.300000 EST,+60.3259484407
2000-01-01 00:00:02.310000 EST,+60.3227053708
2000-01-01 00:00:02.320000 EST,+60.3195525554
2000-01-01 00:00:02.330000 EST,+60.3164819686
2000-01-01 00:00:02.340000 EST,+60.3134856651
2000-01-01 00:00:02.350000 EST,+60.3105558552
2000-01-01 00:00:02.360000 EST,+60.3076849561
2000-01-01 00:00:02.370000 EST,+60.3048656473
2000-01-01 00:00:02.380000 EST,+60.3020909424
2000-01-01 00:00:02.390000 EST,+60.2993542314
2000-01-01 00:00:02.400000 EST,+60.2966493539
2000-01-01 00:00:02.410000 EST,+60.2939706094
2000-01-01 00:00:02.420000 EST,+60.2913127769
2000-01-01 00:00:02.430000 EST,+60.2886711196
2000-01-01 00:00:02.440000 EST,+60.2860414265
2000-01-01 00:00:02.450000 EST,+60.2834199721
2000-01-01 00:00:02.460000 EST,+60.280803546
2000-01-01 00:00:02.470000 EST,+60.2781894373
2000-01-01 00:00:02.480000 EST,+60.2755754176
2000-01-01 00:00:02.490000 EST,+60.2729597232
2000-01-01 00:00:02.500000 EST,+60.2703410345
2000-01-01 00:00:02.510000 EST,+60.2677184542
2000-01-01 00:00:02.520000 EST,+60.2650914813
2000-01-01 00:00:02.530000 EST,+60.2624599832
2000-01-01 00:00:02.540000 EST,+60.2598241647
2000-01-01 00:00:02.550000 EST,+60.257184537
2000-01-01 00:00:02.560000 EST,+60.2545418872
2000-01-01 00:00:02.570000 EST,+60.251897247
2000-01-01 00:00:02.580000 EST,+60.2492518615
2000-01-01 00:00:02.590000 EST,+60.2466071583
2000-01-01 00:00:02.600000 EST,+60.2439647171
2000-01-01 00:00:02.610000 EST,+60.24132624
2000-01-01 00:00:02.620000 EST,+60.2386935238
2000-01-01 00:00:02.630000 EST,+60.2360684333
2000-01-01 00:00:02.640000 EST,+60.2334528768
2000-01-01 00:00:02.650000 EST,+60.2308487817
2000-01-01 00:00:02.660000 EST,+60.2282580731
2000-01-01 00:00:02.670000 EST,+60.225682654
2000-01-01 00:00:02.680000 EST,+60.2231243867
2000-01-01 00:00:02.690000 EST,+60.2205850772
2000-01-01 00:00:02.700000 EST,+60.2180664608
2000-01-01 00:00:02.710000 EST,+60.2155701893
2000-01-01 00:00:02.720000 EST,+60.2130978208
2000-01-01 00:00:02.730000 EST,+60.2106508104
2000-01-01 00:00:02.740000 EST,+60.2082305037
2000-01-01 00:00:02.750000 EST,+60.2058381308
2000-01-01 00:00:02.760000 EST,+60.2034748027
2000-01-01 00:00:02.770000 EST,+60.2011415085
2000-01-01 00:00:02.780000 EST,+60.1988391147
2000-01-01 00:00:02.790000 EST,+60.1965683652
2000-01-01 00:00:02.800000 EST,+60.1943298823
2000-01-01 00:00:02.810000 EST,+60.1921241695
2000-01-01 00:00:02.820000 EST,+60.1899516145
2000-01-01 00:00:02.830000 EST,+60.1878124931
2000-01-01 00:00:02.840000 EST,+60.1857069745
2000-01-01 00:00:02.850000 EST,+60.183635126
2000-01-01 00:00:02.860000 EST,+60.1815969194
2000-01-01 00:00:02.870000 EST,+60.1795922368
2000-01-01 00:00:02.880000 EST,+60.1776208777
2000-01-01 00:00:02.890000 EST,+60.1756825652
2000-01-01 00:00:02.900000 EST,+60.1737769531
2000-01-01 00:00:02.910000 EST,+60.1719036333
2000-01-01 00:00:02.920000 EST,+60.1700621417
2000-01-01 00:00:02.930000 EST,+60.1682519662
2000-01-01 00:00:02.940000 EST,+60.1664725525
2000-01-01 00:00:02.950000 EST,+60.1647233112
2000-01-01 00:00:02.960000 EST,+60.1630036237
2000-01-01 00:00:02.970000 EST,+60.1613128483
2000-01-01 00:00:02.980000 EST,+60.1596503259
2000-01-01 00:00:02.990000 EST,+60.1580153855
2000-01-01 00:00:03.000000 EST,+60.1564073489
2000-01-01 00:00:03.010000 EST,+60.1548255354
2000-01-01 00:00:03.020000 EST,+60.1532692662
2000-01-01 00:00:03.030000 EST,+60.1517378679
2000-01-01 00:00:03.040000 EST,+60.1502306765
2000-01-01 00:00:03.050000 EST,+60.1487470399
2000-01-01 00:00:03.060000 EST,+60.1472863206
2000-01-01 00:00:03.070000 EST,+60.1458478986
2000-01-01 00:00:03.080000 EST,+60.1444311727
2000-01-01 00:00:03.090000 EST,+60.1430355622
2000-01-01 00:00:03.100000 EST,+60.1416605086
2000-01-01 00:00:03.110000 EST,+60.1403054758
2000-01-01 00:00:03.120000 EST,+60.1389699517
2000-01-01 00:00:03.130000 EST,+60.1376534474
2000-01-01 00:00:03.140000 EST,+60.1363554986
2000-01-01 00:00:03.150000 EST,+60.1350756645
2000-01-01 00:00:03.160000 EST,+60.133813528
2000-01-01 00:00:03.170000 EST,+60.1325686949
2000-01-01 00:00:03.180000 EST,+60.1313407938
2000-01-01 00:00:03.190000 EST,+60.1301294745
2000-01-01 00:00:03.200000 EST,+60.1289344078
2000-01-01 00:00:03.210000 EST,+60.1277552842
2000-01-01 00:00:03.220000 EST,+60.1265918125
2000-01-01 00:00:03.230000 EST,+60.1254437194
2000-01-01 00:00:03.240000 EST,+60.1243107476
2000-01-01 00:00:03.250000 EST,+60.1231926548
2000-01-01 00:00:03.260000 EST,+60.1220892127
2000-01-01 00:00:03.270000 EST,+60.1210002053
2000-01-01 00:00:03.280000 EST,+60.1199254282
2000-01-01 00:00:03.290000 EST,+60.1188646871
2000-01-01 00:00:03.300000 EST,+60.1178177965
2000-01-01 00:00:03.310000 EST,+60.116784579
2000-01-01 00:00:03.320000 EST,+60.1157648638
2000-01-01 00:00:03.330000 EST,+60.1147584861
2000-01-01 00:00:03.340000 EST,+60.1137652857
2000-01-01 00:00:03.350000 EST,+60.1127851065
2000-01-01 00:00:03.360000 EST,+60.1118177954
2000-01-01 00:00:03.370000 EST,+60.110863202
2000-01-01 00:00:03.380000 EST,+60.1099211773
2000-01-01 00:00:03.390000 EST,+60.1089915736
2000-01-01 00:00:03.400000 EST,+60.1080742436
2000-01-01 00:00:03.410000 EST,+60.1071690403
2000-01-01 00:00:03.420000 EST,+60.1062758164
2000-01-01 00:00:03.430000 EST,+60.1053944241
2000-01-01 00:00:03.440000 EST,+60.1045247145
2000-01-01 00:00:03.450000 EST,+60.1036665379
2000-01-01 00:00:03.460000 EST,+60.1028197432
2000-01-01 00:00:03.470000 EST,+60.1019841782
2000-01-01 00:00:03.480000 EST,+60.1011596893
2000-01-01 00:00:03.490000 EST,+60.1003461214
2000-01-01 00:00:03.500000 EST,+60.0995433183
2000-01-01 00:00:03.510000 EST,+60.0987511224
2000-01-01 00:00:03.520000 EST,+60.0979693753
2000-01-01 00:00:03.530000 EST,+60.0971979172
2000-01-01 00:00:03.540000 EST,+60.0964365878
2000-01-01 00:00:03.550000 EST,+60.0956852259
2000-01-01 00:00:03.560000 EST,+60.09494367
2000-01-01 00:00:03.570000 EST,+60.0942117584
2000-01-01 00:00:03.580000 EST,+60.0934893291
2000-01-01 00:00:03.590000 EST,+60.0927762206
2000-01-01 00:00:03.600000 EST,+60.0920722716
2000-01-01 00:00:03.610000 EST,+60.0913773215
2000-01-01 00:00:03.620000 EST,+60.0906912105
2000-01-01 00:00:03.630000 EST,+60.000764067
2000-01-01 00:00:03.640000 EST,+59.9855187696
2000-01-01 00:00:03.650000 EST,+59.9672413495
2000-01-01 00:00:03.660000 EST,+59.9472122466
2000-01-01 00:00:03.670000 EST,+59.9243488979
2000-01-01 00:00:03.680000 EST,+59.8994013642
2000-01-01 00:00:03.690000 EST,+59.8748333357
2000-01-01 00:00:03.700000 EST,+59.8523040036
2000-01-01 00:00:03.710000 EST,+59.831372741
2000-01-01 00:00:03.720000 EST,+59.8105153922
2000-01-01 00:00:03.730000 EST,+59.788889207
2000-01-01 00:00:03.740000 EST,+59.7669881466
2000-01-01 00:00:03.750000 EST,+59.7459306197
2000-01-01 00:00:03.760000 EST,+59.7263848044
2000-01-01 00:00:03.770000 EST,+59.708185179
2000-01-01 00:00:03.780000 EST,+59.6908012245
2000-01-01 00:00:03.790000 EST,+59.6739880641
2000-01-01 00:00:03.800000 EST,+59.6579791974
2000-01-01 00:00:03.810000 EST,+59.6431851044
2000-01-01 00:00:03.820000 EST,+59.6298085425
2000-01-01 00:00:03.830000 EST,+59.617745703
2000-01-01 00:00:03.840000 EST,+59.606782284
2000-01-01 00:00:03.850000 EST,+59.5968232434
2000-01-01 00:00:03.860000 EST,+59.5879406544
2000-01-01 00:00:03.870000 EST,+59.5802503485
2000-01-01 00:00:03.880000 EST,+59.5737776399
2000-01-01 00:00:03.890000 EST,+59.5684362445
2000-01-01 00:00:03.900000 EST,+59.5641077243
2000-01-01 00:00:03.910000 EST,+59.5607215479
2000-01-01 00:00:03.920000 EST,+59.5582647174
2000-01-01 00:00:03.930000 EST,+59.5567334371
2000-01-01 00:00:03.940000 EST,+59.5560875353
2000-01-01 00:00:03.950000 EST,+59.5562482952
2000-01-01 00:00:03.960000 EST,+59.557301961
2000-01-01 00:00:03.970000 EST,+59.5588443658
2000-01-01 00:00:03.980000 EST,+59.5609975426
2000-01-01 00:00:03.990000 EST,+59.5637191856
2000-01-01 00:00:04.000000 EST,+59.5669544209
2000-01-01 00:00:04.010000 EST,+59.5706369891
2000-01-01 00:00:04.020000 EST,+59.5747018436
2000-01-01 00:00:04.030000 EST,+59.5790948304
2000-01-01 00:00:04.040000 EST,+59.5837715744
2000-01-01 00:00:04.050000 EST,+59.5886901288
2000-01-01 00:00:04.060000 EST,+59.5938058013
2000-01-01 00:00:04.070000 EST,+59.5990723689
2000-01-01 00:00:04.080000 EST,+59.6044468479
2000-01-01 00:00:04.090000 EST,+59.6098926186
2000-01-01 00:00:04.100000 EST,+59.6153786634
2000-01-01 00:00:04.110000 EST,+59.6208767653
2000-01-01 00:00:04.120000 EST,+59.6263597617
2000-01-01 00:00:04.130000 EST,+59.6318020713
2000-01-01 00:00:04.140000 EST,+59.6371813072
2000-01-01 00:00:04.150000 EST,+59.6424791502
2000-01-01 00:00:04.160000 EST,+59.7327380516
2000-01-01 00:00:04.170000 EST,+59.7495517809
2000-01-01 00:00:04.180000 EST,+59.7702916018
2000-01-01 00:00:04.190000 EST,+59.7971292599
2000-01-01 00:00:04.200000 EST,+59.828229521
2000-01-01 00:00:04.210000 EST,+59.8590740559
2000-01-01 00:00:04.220000 EST,+59.8866483385
2000-01-01 00:00:04.230000 EST,+59.9113843724
2000-01-01 00:00:04.240000 EST,+59.9356951461
2000-01-01 00:00:04.250000 EST,+59.9612741089
2000-01-01 00:00:04.260000 EST,+59.987742476
2000-01-01 00:00:04.270000 EST,+60.0135228002
2000-01-01 00:00:04.280000 EST,+60.0375025641
2000-01-01 00:00:04.290000 EST,+60.0597563991
2000-01-01 00:00:04.300000 EST,+60.0810234267
2000-01-01 00:00:04.310000 EST,+60.1017817256
2000-01-01 00:00:04.320000 EST,+60.1218429818
2000-01-01 00:00:04.330000 EST,+60.1406739885
2000-01-01 00:00:04.340000 EST,+60.1579361312
2000-01-01 00:00:04.350000 EST,+60.1736960804
2000-01-01 00:00:04.360000 EST,+60.1882260648
2000-01-01 00:00:04.370000 EST,+60.2016938344
2000-01-01 00:00:04.380000 EST,+60.2140475815
2000-01-01 00:00:04.390000 EST,+60.2251386877
2000-01-01 00:00:04.400000 EST,+60.2349004781
2000-01-01 00:00:04.410000 EST,+60.2434069302
2000-01-01 00:00:04.420000 EST,+60.2507956179
2000-01-01 00:00:04.430000 EST,+60.257163312
2000-01-01 00:00:04.440000 EST,+60.262534013
2000-01-01 00:00:04.450000 EST,+60.2669051761
2000-01-01 00:00:04.460000 EST,+60.2703067514
2000-01-01 00:00:04.470000 EST,+60.2728161422
2000-01-01 00:00:04.480000 EST,+60.2745285309
2000-01-01 00:00:04.490000 EST,+60.2755216792
2000-01-01 00:00:04.500000 EST,+60.27584749
2000-01-01 00:00:04.510000 EST,+60.2755491315
2000-01-01 00:00:04.520000 EST,+60.2746803747
2000-01-01 00:00:04.530000 EST,+60.2733088158
2000-01-01 00:00:04.540000 EST,+60.2715045931
2000-01-01 00:00:04.550000 EST,+60.2693286093
2000-01-01 00:00:04.560000 EST,+60.2668305423
2000-01-01 00:00:04.570000 EST,+60.264055198
2000-01-01 00:00:04.580000 EST,+60.2610488324
2000-01-01 00:00:04.590000 EST,+60.2578596615
2000-01-01 00:00:04.600000 EST,+60.2545337195
2000-01-01 00:00:04.610000 EST,+60.2511110443
2000-01-01 00:00:04.620000 EST,+60.2476254186
2000-01-01 00:00:04.630000 EST,+60.2441068015
2000-01-01 00:00:04.640000 EST,+60.2405834864
2000-01-01 00:00:04.650000 EST,+60.2370821714
2000-01-01 00:00:04.660000 EST,+60.2336265973
2000-01-01 00:00:04.670000 EST,+60.2302364056
2000-01-01 00:00:04.680000 EST,+60.2269273334
2000-01-01 00:00:04.690000 EST,+60.2237122295
2000-01-01 00:00:04.700000 EST,+60.2206018952
2000-01-01 00:00:04.710000 EST,+60.2176051868
2000-01-01 00:00:04.720000 EST,+60.2147286609
2000-01-01 00:00:04.730000 EST,+60.2119763635
2000-01-01 00:00:04.740000 EST,+60.2093500672
2000-01-01 00:00:04.750000 EST,+60.2068497739
2000-01-01 00:00:04.760000 EST,+60.2044741194
2000-01-01 00:00:04.770000 EST,+60.2022205111
2000-01-01 00:00:04.780000 EST,+60.2000851156
2000-01-01 00:00:04.790000 EST,+60.1980629095
2000-01-01 00:00:04.800000 EST,+60.1961478803
2000-01-01 00:00:04.810000 EST,+60.1943333014
2000-01-01 00:00:04.820000 EST,+60.1926119525
2000-01-01 00:00:04.830000 EST,+60.1909762388
2000-01-01 00:00:04.840000 EST,+60.1894182578
2000-01-01 00:00:04.850000 EST,+60.1879298845
2000-01-01 00:00:04.860000 EST,+60.1865029017
2000-01-01 00:00:04.870000 EST,+60.185129144
2000-01-01 00:00:04.880000 EST,+60.1838006113
2000-01-01 00:00:04.890000 EST,+60.1825095393
2000-01-01 00:00:04.900000 EST,+60.1812484485
2000-01-01 00:00:04.910000 EST,+60.1800101938
2000-01-01 00:00:04.920000 EST,+60.1787880246
2000-01-01 00:00:04.930000 EST,+60.1775756415
2000-01-01 00:00:04.940000 EST,+60.1763672362
2000-01-01 00:00:04.950000 EST,+60.1751575118
2000-01-01 00:00:04.960000 EST,+60.1739416924
2000-01-01 00:00:04.970000 EST,+60.1727155294
2000-01-01 00:00:04.980000 EST,+60.1714753081
2000-01-01 00:00:04.990000 EST,+60.17021785
2000-01-01 00:00:05.000000 EST,+60.1689405054
2000-01-01 00:00:05.010000 EST,+60.1676411387
2000-01-01 00:00:05.020000 EST,+60.1663181073
2000-01-01 00:00:05.030000 EST,+60.1649702395
2000-01-01 00:00:05.040000 EST,+60.1635968106
2000-01-01 00:00:05.050000 EST,+60.1621975176
2000-01-01 00:00:05.060000 EST,+60.16077245
2000-01-01 00:00:05.070000 EST,+60.1593220577
2000-01-01 00:00:05.080000 EST,+60.157847118
2000-01-01 00:00:05.090000 EST,+60.1563487024
2000-01-01 00:00:05.100000 EST,+60.1548281435
2000-01-01 00:00:05.110000 EST,+60.153287003
2000-01-01 00:00:05.120000 EST,+60.1517270383
2000-01-01 00:00:05.130000 EST,+60.1501501706
2000-01-01 00:00:05.140000 EST,+60.1485584534
2000-01-01 00:00:05.150000 EST,+60.1469540427
2000-01-01 00:00:05.160000 EST,+60.1453391685
2000-01-01 00:00:05.170000 EST,+60.1437161084
2000-01-01 00:00:05.180000 EST,+60.1420871625
2000-01-01 00:00:05.190000 EST,+60.1404546297
2000-01-01 00:00:05.200000 EST,+60.1388207866
2000-01-01 00:00:05.210000 EST,+60.1371878679
2000-01-01 00:00:05.220000 EST,+60.135558049
2000-01-01 00:00:05.230000 EST,+60.1339334309
2000-01-01 00:00:05.240000 EST,+60.1323160261
2000-01-01 00:00:05.250000 EST,+60.1307077479
2000-01-01 00:00:05.260000 EST,+60.1291103999
2000-01-01 00:00:05.270000 EST,+60.1275256688
2000-01-01 00:00:05.280000 EST,+60.125955118
2000-01-01 00:00:05.290000 EST,+60.1244001834
2000-01-01 00:00:05.300000 EST,+60.1228621704
2000-01-01 00:00:05.310000 EST,+60.1213422525
2000-01-01 00:00:05.320000 EST,+60.1198414713
2000-01-01 00:00:05.330000 EST,+60.1183607374
2000-01-01 00:00:05.340000 EST,+60.116900833
2000-01-01 00:00:05.350000 EST,+60.1154624151
2000-01-01 00:00:05.360000 EST,+60.1140460194
2000-01-01 00:00:05.370000 EST,+60.1126520653
2000-01-01 00:00:05.380000 EST,+60.1112808616
2000-01-01 00:00:05.390000 EST,+60.1099326124
2000-01-01 00:00:05.400000 EST,+60.1086074235
2000-01-01 00:00:05.410000 EST,+60.1073053097
2000-01-01 00:00:05.420000 EST,+60.1060262013
2000-01-01 00:00:05.430000 EST,+60.1047699519
2000-01-01 00:00:05.440000 EST,+60.1035363452
2000-01-01 00:00:05.450000 EST,+60.1023251026
2000-01-01 00:00:05.460000 EST,+60.1011358905
2000-01-01 00:00:05.470000 EST,+60.0999683271
2000-01-01 00:00:05.480000 EST,+60.0988219893
2000-01-01 00:00:05.490000 EST,+60.0976964198
2000-01-01 00:00:05.500000 EST,+60.096591133
2000-01-01 00:00:05.510000 EST,+60.095505621
2000-01-01 00:00:05.520000 EST,+60.0944393598
2000-01-01 00:00:05.530000 EST,+60.093391814
2000-01-01 00:00:05.540000 EST,+60.0923624423
2000-01-01 00:00:05.550000 EST,+60.0913507016
2000-01-01 00:00:05.560000 EST,+60.0903560515
2000-01-01 00:00:05.570000 EST,+60.0893779575
2000-01-01 00:00:05.580000 EST,+60.088415895
2000-01-01 00:00:05.590000 EST,+60.0874693514
2000-01-01 00:00:05.600000 EST,+60.0865378295
2000-01-01 00:00:05.610000 EST,+60.0856208487
2000-01-01 00:00:05.620000 EST,+60.0847179474
2000-01-01 00:00:05.630000 EST,+60.0838286843
2000-01-01 00:00:05.640000 EST,+60.0829526392
2000-01-01 00:00:05.650000 EST,+60.0820894142
2000-01-01 00:00:05.660000 EST,+60.0812386335
2000-01-01 00:00:05.670000 EST,+60.0803999445
2000-01-01 00:00:05.680000 EST,+60.0795730169
2000-01-01 00:00:05.690000 EST,+60.0787575431
2000-01-01 00:00:05.700000 EST,+60.0779532372
2000-01-01 00:00:05.710000 EST,+60.0771598348
2000-01-01 00:00:05.720000 EST,+60.076377092
2000-01-01 00:00:05.730000 EST,+60.0756047847
2000-01-01 00:00:05.740000 EST,+60.074842707
2000-01-01 00:00:05.750000 EST,+60.074090671
2000-01-01 00:00:05.760000 EST,+60.0733485048
2000-01-01 00:00:05.770000 EST,+60.0726160519
2000-01-01 00:00:05.780000 EST,+60.0718931693
2000-01-01 00:00:05.790000 EST,+60.071179727
2000-01-01 00:00:05.800000 EST,+60.0704756061
2000-01-01 00:00:05.810000 EST,+60.0697806858
2000-01-01 00:00:05.820000 EST,+60.0690948916
2000-01-01 00:00:05.830000 EST,+60.0684181188
2000-01-01 00:00:05.840000 EST,+60.0677502808
2000-01-01 00:00:05.850000 EST,+60.0670912967
2000-01-01 00:00:05.860000 EST,+60.0664410906
2000-01-01 00:00:05.870000 EST,+60.0657995901
2000-01-01 00:00:05.880000 EST,+60.0651667248
2000-01-01 00:00:05.890000 EST,+60.064542426
2000-01-01 00:00:05.900000 EST,+60.0639266257
2000-01-01 00:00:05.910000 EST,+60.0633192562
2000-01-01 00:00:05.920000 EST,+60.0627202495
2000-01-01 00:00:05.930000 EST,+60.0621295365
2000-01-01 00:00:05.940000 EST,+60.0615470466
2000-01-01 00:00:05.950000 EST,+60.0609727074
2000-01-01 00:00:05.960000 EST,+60.0604064442
2000-01-01 00:00:05.970000 EST,+60.0598481799
2000-01-01 00:00:05.980000 EST,+60.0592978349
2000-01-01 00:00:05.990000 EST,+60.0587553267
2000-01-01 00:00:06.000000 EST,+60.0582205699
2000-01-01 00:00:06.010000 EST,+60.0576934765
2000-01-01 00:00:06.020000 EST,+60.0571739552
2000-01-01 00:00:06.030000 EST,+60.0566619122
2000-01-01 00:00:06.040000 EST,+60.056157251
2000-01-01 00:00:06.050000 EST,+60.0556598724
2000-01-01 00:00:06.060000 EST,+60.0551696748
2000-01-01 00:00:06.070000 EST,+60.0546865545
2000-01-01 00:00:06.080000 EST,+60.0542104057
2000-01-01 00:00:06.090000 EST,+60.0537411208
2000-01-01 00:00:06.100000 EST,+60.0532785906
